Longitude_(X_Centroid)	Latitude_(Y_Centroid)	ID	LONG	LAT	PROPOVER4	Species_Richness_(228)	Mean_Size	Median_Size	Mean_Size(log)	Median_Size(log)	PC1_Ventral_mean_shape	PC2_Ventral_mean_shape	PC3_Ventral_mean_shape	PC4_Ventral_mean_shape	PC5_Ventral_mean_shape	PC1_Ventral_median_shape	PC2_Ventral_median_shape	PC3_Ventral_median_shape	PC4_Ventral_median_shape	PC5_Ventral_median_shape	PC1_Lateral_mean_shape	PC2_Lateral_mean_shape	PC3_Lateral_mean_shape	PC4_Lateral_mean_shape	PC5_Lateral_mean_shape	PC1_Lateral_median_shape	PC2_Lateral_median_shape	PC3_Lateral_median_shape	PC4_Lateral_median_shape	PC5_Lateral_median_shape	PC1_Mandibula_mean_shape	PC2_Mandibula_mean_shape	PC3_Mandibula_mean_shape	PC4_Mandibula_mean_shape	PC5_Mandibula_mean_shape	PC1_Mandibula_median_shape	PC2_Mandibula_median_shape	PC3_Mandibula_median_shape	PC4_Mandibula_median_shape	PC5_Mandibula_median_shape	Mean_alt	Range_alt	Mean_bio1	Mean_bio2	Mean_bio3	Mean_bio4	Mean_bio5	Mean_bio6	Mean_bio7	Mean_bio8	Mean_bio9	Mean_bio10	Mean_bio11	Mean_bio12	Mean_bio13	Mean_bio14	Mean_bio15	Mean_bio16	Mean_bio17	Mean_bio18	Mean_bio19	Mean_NDVI	Mean_LandCover	Mean_NET_Productivity	Mean_Topography	Mean_AET	pcps.1	pcps.2	pcps.3	pcps.4	pcps.5	Shape_sizecorr_v_PC1	Shape_sizecorr_v_PC2	Shape_sizecorr_v_PC3	Shape_sizecorr_v_PC4	Shape_sizecorr_v_PC5	Shape_sizecorr_l_PC1	Shape_sizecorr_l_PC2	Shape_sizecorr_l_PC3	Shape_sizecorr_l_PC4	Shape_sizecorr_l_PC5	Shape_sizecorr_m_PC1	Shape_sizecorr_m_PC2	Shape_sizecorr_m_PC3	Shape_sizecorr_m_PC4	Shape_sizecorr_m_PC5	Log(Species_Richness_(228))	Shape_Disparity_Ventral	Shape_Redundancy_Ventral	Shape_Disparity_Lateral	Shape_Disparity_Mandible	Mean_Shape_Disparityx3	Regression_Estimated	Regression_Residuals	col225	media	sd	mediana	min	max	range	Disp_Ventral_Average	SIZE_DISPARITY	SES.SIZE.DISPARITY	SES.SHAPE.VENTRAL	mpd	ses.mpd	sesMPD	sesDISPbrown	sesDISPearly	sesDISPornUhl	sesDISPearly_EXP1.5	sesDISPornUhl_alpha10	SES_DISPAR_SHAPE_INTRA	SES_DISPAR_BROWN	SES_DISPAR_EB_sig1	SES.DISPAR.BROWN	SES.DISPAR.EB	DISP_BROWN_MEAN_100	DISP_EB_MEAN_100	SES.DISPAR.OU	SES_dispar_BM	SES_dispar_EB	SES_dispar_OU	RESULTADOS_BM	RESULTADOS_EB	RESULTADOS_OU	Shape_Ventral_Disp	Shape_Mand_Disparity	RESULTADOS_BM_sig0.5	RESULTADOS_EB_sig0.5	RESULTADOS_OU_sig0.5	RESULTADOS_BM_sig0.2	RESULTADOS_EB_sig0.2_b0.1	RESULTADOS_OU_sig0.2	RESULTADOS_BM_sig0.2	RESULTADOS_EB_sig0.2_bneg0.5	RESULTADOS_OU_sig0.2	RESULTADOS_BM_sig1	RESULTADOS_EB_sig1_bneg0.1	RESULTADOS_OU_sig1	rao.obs	mean.rao.NULO	sd.rao.NULO	mean.rao.BM	sd.rao.BM	SES_BM	mean.rao.EB	sd.rao.EB	SES_EB	mean.rao.OU	sd.rao.OU	SES_OU	SES_NULO	SES_NULO_BM	SES_NULO_EB	SES_NULO_OU	SES_MPD	MPD_OBS
-73.275	-52.873	493	-73.28	-52.87	0.639	8	4.445	4.126	1.482	1.417	0.032	0.015	-0.008	-0.007	0.007	0.033	0.02	-0.01	-0.009	0.007	0.031	0.026	0.002	0.001	-0.002	0.033	-0.029	0.007	0.002	0	-0.024	-0.032	-0.003	-0.008	0.004	-0.018	-0.035	-0.001	-0.003	0.007	234.556	654	55.194	68	47.111	2666.222	131.944	-10.639	142.583	74.389	26.306	88.361	19.75	2453.75	254.694	180.694	10.278	696.611	562.028	634.806	563.528	125.1	8	98.43	55.61	45.291	0.066	0.005	-0.249	-0.04	0.038	0.01	-0.017	-0.005	-0.003	0.006	-0.008	-0.017	-0.001	0.008	0.002	-0.008	-0.017	0.005	0.005	0.002	0.903	0.002	0.503	0.004	0.004	0.003	0.002	0.001	0.001906267	0.002253186	0.000138573	0.00221551	0.00202166	0.00247865	0.00045699	0.001906267	0.404656014	-0.619096451	-0.268840957	13.8577095	-0.865536804	-23.90041809	0.349362145	0.006065423	0.345797114	0.0002352	0.305780732	0.630427581	-0.131769579	-0.67666697	-0.0987254	-0.081515979	0.071717652	0.742945643	-0.01329723	-1.646324061	-1.762315061	-1.687317411	0.00070821	0.000948689	5.67E-05	0.001906267	0.004195547	0.002023681	34227431.99	0.00042412	0.000733943	0.01883397	6.38E-05	0.000141139	8.73E-06	4.17E-06	0.000752345	0.000168183	1.65E-05	0.371891544	0.378470826	0.022052739	0.338789496	0.068454897	0.483559966	0.288305935	0.080510363	0.411152632	0.357798769	0.059454736	0.556760487	-0.298343093	-1.799383259	-4.088602764	-0.9373918	-2.373042671	13.8577095
-72.275	-52.873	494	-72.28	-52.87	0.68	9	4.533	4.197	1.502	1.434	0.033	0.011	-0.009	-0.008	0.004	0.033	0.015	-0.009	-0.008	0.007	0.028	0.022	0.003	0.005	-0.003	0.029	-0.022	0.006	-0.008	-0.002	-0.024	-0.03	0.004	-0.008	0.003	-0.018	-0.028	-0.009	-0.001	0.002	293.111	521	50.806	78.056	47.611	2986.722	139.389	-22.861	162.25	69.528	41.722	87.972	11.056	1107.194	118.556	82.389	11.556	322.75	250.917	281	256.806	154.86	8	168.6	82.41	41.923	0.072	0.056	-0.24	-0.049	0.058	0.015	-0.017	-0.006	-0.005	0.004	-0.009	-0.015	-0.005	0.007	0.003	-0.011	-0.019	0	0.006	0.003	0.954	0.002	0.504	0.004	0.004	0.003	0.002	0.001	0.002003929	0.002396954	0.000132552	0.002349119	0.002259283	0.002588934	0.000329651	0.002003929	0.421776751	-0.559163485	-0.222718666	14.7861589	-0.849638495	-22.06851274	0.648038559	0.001006345	0.640758931	-0.003188067	0.666566669	0.703894549	-0.670198327	-0.357094955	-0.113594615	-0.309279484	0.07422321	0.655647138	0.004345056	-1.464181147	-1.914375841	-1.885673309	0.000659288	0.000849532	7.65E-05	0.002003929	0.004221244	0.002113411	31618006.03	0.000383117	0.00065253	0.016973101	0.000109237	0.00013753	8.36E-06	4.21E-06	0.000889432	0.000149545	1.48E-05	0.385303663	0.384511675	0.020919776	0.353932621	0.064299788	0.487887181	0.30947664	0.077370519	0.40546506	0.366303171	0.056273293	0.557476572	0.037858352	-1.461729503	-3.586799096	-0.870396667	-1.93170659	14.7861589
-71.275	-52.873	495	-71.28	-52.87	0.726	10	4.583	4.327	1.513	1.464	0.034	0.009	-0.01	-0.01	0.003	0.034	0.015	-0.011	-0.01	0.006	0.027	0.019	0.004	0.01	-0.004	0.027	-0.022	0.01	-0.008	-0.004	-0.025	-0.028	0.009	-0.007	0.003	-0.021	-0.027	-0.016	-0.002	-0.001	176.257	556	57.857	76.229	45.514	3167.171	150.829	-14.714	165.543	58.686	54.714	97.829	16.171	495.971	50.6	34.486	11.514	144.343	108.8	124.943	117.771	170.97	9	201.65	84.79	34.847	0.073	0.095	-0.213	-0.045	0.058	0.017	-0.017	-0.009	-0.005	0.003	-0.009	-0.014	-0.01	0.005	0.005	-0.013	-0.019	-0.005	0.007	0.003	1	0.002	0.512	0.004	0.004	0.003	0.002	0.001	0.001975097	0.00238064	0.000122725	0.002336952	0.002238948	0.002571109	0.000332161	0.001975097	0.402417441	-0.717414015	-0.191359649	14.7861589	-0.830534771	-24.2249391	0.356020902	-0.005841714	0.324257195	0.001317249	0.283806208	0.703307935	-0.432848674	0.058949843	-0.160137493	-0.173046688	0.067948304	0.679014282	0.09179789	-1.829284234	-1.235101724	-1.995730499	0.000650359	0.000764579	7.47E-05	0.001975097	0.004149607	0.002142021	73232192.16	0.000355772	0.000587298	0.015717999	9.99E-05	0.000150688	8.85E-06	3.87E-06	0.000821982	0.000224771	1.49E-05	0.388117522	0.389389183	0.020299534	0.353932621	0.064299788	0.531648735	0.30947664	0.077370519	0.441833675	0.366303171	0.056273293	0.607480019	-0.062644863	-1.746668757	-3.936668755	-1.13726805	-1.93170659	14.7861589
-70.275	-52.873	496	-70.28	-52.87	0.595	10	4.583	4.327	1.513	1.464	0.034	0.009	-0.01	-0.01	0.003	0.034	0.015	-0.011	-0.01	0.006	0.027	0.019	0.004	0.01	-0.004	0.027	-0.022	0.01	-0.008	-0.004	-0.025	-0.028	0.009	-0.007	0.003	-0.021	-0.027	-0.016	-0.002	-0.001	90.939	346	61.727	76.939	47.394	3098.394	153.091	-7.939	161.03	77.152	48.242	101.03	21.303	315.758	35.212	17.364	17.909	93.242	60	86.697	76.091	162.32	10	169.75	113.61	33.083	0.073	0.095	-0.213	-0.045	0.058	0.017	-0.017	-0.009	-0.005	0.003	-0.009	-0.014	-0.01	0.005	0.005	-0.013	-0.019	-0.005	0.007	0.003	1	0.002	0.512	0.004	0.004	0.003	0.002	0.001	0.001975097	0.00238064	0.000122725	0.002336952	0.002238948	0.002571109	0.000332161	0.001975097	0.402417441	-0.698825919	-0.275199585	14.7861589	-0.860068234	-24.2249391	0.356020902	-0.005841714	0.324257195	0.001317249	0.283806208	0.761034453	1.566598099	-0.947355351	0.064348048	-0.153862854	0.075600941	0.751097305	0.192940145	-1.748781736	-2.034166764	-2.484759308	0.000650359	0.000764579	7.47E-05	0.001975097	0.004149607	0.002142021	73232192.16	0.000355772	0.000587298	0.015717999	9.99E-05	0.000150688	8.85E-06	3.87E-06	0.000821982	0.000224771	1.49E-05	0.388117522	0.389389183	0.020299534	0.353932621	0.064299788	0.531648735	0.30947664	0.077370519	0.441833675	0.366303171	0.056273293	0.607480019	-0.062644863	-1.746668757	-3.936668755	-1.13726805	-1.93170659	14.7861589
-69.275	-52.873	497	-69.28	-52.87	0.778	9	4.472	4.056	1.487	1.4	0.033	0.007	-0.005	-0.008	-0.002	0.032	0.015	-0.008	-0.007	0.004	0.028	0.019	0	0.012	-0.006	0.028	-0.022	0.009	-0.009	-0.003	-0.019	-0.029	0.013	-0.008	0.003	-0.017	-0.028	-0.015	0.001	0	105.152	320	61.061	76.424	49.091	2956.182	148	-6.394	154.394	77.697	48.121	98.394	22.697	328.03	37.333	16.939	21.091	98.061	58.424	95.485	76.697	151.58	10	159.05	55.34	28.447	0.076	0.1	-0.187	-0.041	0.056	0.014	-0.009	-0.008	-0.002	-0.002	-0.007	-0.007	-0.013	0	0.007	-0.003	-0.015	-0.011	0.012	0.007	0.954	0.002	0.509	0.003	0.004	0.003	0.002	0.001	0.001843594	0.002180983	0.000108803	0.002165005	0.002030514	0.002334145	0.000303631	0.001843594	0.459199291	-0.4890158	-0.326759349	15.20281159	-0.698464356	-21.1398867	0.559742133	-0.014702452	0.56618304	0.006232626	0.591006457	0.414647677	-0.379472103	-0.155719578	-0.287556668	-0.022429201	0.064978135	0.730157651	0.066705559	-1.508234348	-1.678034458	-1.98479506	0.000773099	0.000832046	7.70E-05	0.001843594	0.003615051	0.002232132	80549126.36	0.000351033	0.000598529	0.017062161	0.00010892	2.41E-05	4.43E-06	5.31E-06	0.000806009	0.000200079	2.33E-05	0.380531198	0.384866266	0.020585839	0.347627673	0.068175621	0.482628902	0.311190343	0.080508388	0.408696859	0.358148993	0.059500043	0.553000023	-0.210584976	-1.808942265	-3.578961448	-1.297847194	-1.518769429	15.20281159
-73.275	-51.873	582	-73.28	-51.87	0.717	12	4.519	4.327	1.499	1.464	0.032	0.01	-0.009	-0.008	0.002	0.032	0.017	-0.011	-0.009	0.001	0.028	0.018	0.004	0.009	-0.001	0.028	-0.02	0.011	-0.007	-0.001	-0.029	-0.029	0.006	-0.005	0	-0.022	-0.028	-0.01	-0.001	-0.002	332.778	825	54.306	78.028	48.528	2948.167	139.417	-19.833	159.25	74.083	43.667	90.25	14.5	1590.083	170.222	116.139	11.639	460.556	361.861	403.667	371.917	146.26	8	128.71	61.52	39.356	0.063	0.055	-0.288	-0.049	0.049	0.015	-0.017	-0.007	-0.005	0.002	-0.011	-0.013	-0.009	0.004	0.001	-0.016	-0.02	-0.003	0.005	-0.001	1.079	0.002	0.531	0.003	0.004	0.003	0.002	0.001	0.001792642	0.002216398	0.000159214	0.002140199	0.001981106	0.002443492	0.000462386	0.001792642	0.378974543	-0.852412583	-0.843924904	14.29828701	-1.12095458	-24.58343455	0.608211222	0.00069159	0.656635417	0.005928269	0.64640988	0.285712758	-0.136858971	0.091958945	0.039440049	-0.148570195	0.08466439	0.75646924	-0.11982305	-1.882842318	-1.959198428	-2.392821798	0.000685592	0.000770191	5.40E-05	0.001792642	0.003852204	0.003221858	104183174.6	0.000338239	0.001026022	0.017286373	5.34E-05	0.000139549	1.12E-05	4.94E-06	0.000643011	0.000229658	2.82E-05	0.385907631	0.396876177	0.018388667	0.363365746	0.059540424	0.378597999	0.307554167	0.076525892	0.29456547	0.378674791	0.050759941	0.444088092	-0.596484037	-1.82234155	-4.85744898	-0.989815399	-2.605942571	14.29828701
-72.275	-51.873	583	-72.28	-51.87	0.908	12	4.519	4.327	1.499	1.464	0.032	0.01	-0.009	-0.008	0.002	0.032	0.017	-0.011	-0.009	0.001	0.028	0.018	0.004	0.009	-0.001	0.028	-0.02	0.011	-0.007	-0.001	-0.029	-0.029	0.006	-0.005	0	-0.022	-0.028	-0.01	-0.001	-0.002	320.278	710	53.028	94.056	48.806	3478.333	154.389	-36.5	190.889	67.722	64.056	94.944	5.944	547.722	62.361	36.472	16.083	168.083	114.972	134.25	132.25	190.24	9	211.44	64.58	34.293	0.063	0.055	-0.288	-0.049	0.049	0.015	-0.017	-0.007	-0.005	0.002	-0.011	-0.013	-0.009	0.004	0.001	-0.016	-0.02	-0.003	0.005	-0.001	1.079	0.002	0.531	0.003	0.004	0.003	0.002	0.001	0.001792642	0.002216398	0.000159214	0.002140199	0.001981106	0.002443492	0.000462386	0.001792642	0.378974543	-0.853731328	-0.975592073	14.29828701	-1.069868096	-24.58343455	0.608211222	0.00069159	0.656635417	0.005928269	0.64640988	0.355462887	-0.564820942	-0.547474088	-0.240061952	0.248455112	0.07502566	0.838568993	0.121168237	-1.762930848	-1.725410696	-2.302572361	0.000685592	0.000770191	5.40E-05	0.001792642	0.003852204	0.003221858	104183174.6	0.000338239	0.001026022	0.017286373	5.34E-05	0.000139549	1.12E-05	4.94E-06	0.000643011	0.000229658	2.82E-05	0.385907631	0.396876177	0.018388667	0.363365746	0.059540424	0.378597999	0.307554167	0.076525892	0.29456547	0.378674791	0.050759941	0.444088092	-0.596484037	-1.82234155	-4.85744898	-0.989815399	-2.605942571	14.29828701
-71.275	-51.873	584	-71.28	-51.87	1	11	4.464	4.197	1.487	1.434	0.032	0.01	-0.006	-0.007	0.001	0.032	0.017	-0.01	-0.007	0.003	0.029	0.018	0.002	0.01	-0.002	0.029	-0.02	0.009	-0.009	0.001	-0.026	-0.03	0.008	-0.006	0.002	-0.021	-0.03	-0.012	0	-0.001	283.028	475	56.611	94.139	47.75	3681.472	161.583	-33.75	195.333	58.028	57.111	101.667	7.056	271	27.361	17.194	12.556	78.278	57.194	69.778	65.778	142.47	10	140.09	49.7	30.379	0.065	0.059	-0.284	-0.05	0.052	0.014	-0.015	-0.006	-0.005	0	-0.011	-0.011	-0.01	0.005	0.002	-0.012	-0.021	-0.004	0.006	0.003	1.041	0.002	0.524	0.003	0.004	0.003	0.002	0.001	0.001825714	0.00224408	0.000171381	0.002186336	0.00198824	0.002490637	0.000502397	0.001825714	0.377384662	-0.676112578	-0.841988308	14.64720247	-1.005399303	-22.36421712	0.738377178	0.002191258	0.727045066	0.002202223	0.753281637	0.41180911	-0.001656269	0.012953347	-0.226209269	-0.21540867	0.075892501	0.759410109	-0.056442008	-1.502301503	-1.942625407	-2.312085955	0.000741653	0.000834555	5.73E-05	0.001825714	0.003809814	0.003033354	83786721.84	0.000334158	0.000584753	0.018748539	5.36E-05	0.000145835	9.59E-06	4.98E-06	0.000701173	0.000222755	3.08E-05	0.384949925	0.393508855	0.019122283	0.360699478	0.062284563	0.389349234	0.310034131	0.078499037	0.308926677	0.373194321	0.052966791	0.457842472	-0.44758934	-1.715766707	-4.365311581	-1.062348755	-2.202963277	14.64720247
-70.275	-51.873	585	-70.28	-51.87	1	10	4.491	4.256	1.492	1.447	0.032	0.007	-0.004	-0.006	-0.002	0.031	0.012	-0.007	-0.006	0	0.028	0.015	0	0.014	-0.002	0.028	-0.014	0.01	-0.014	0.003	-0.024	-0.027	0.01	-0.006	0.002	-0.022	-0.027	-0.013	-0.002	-0.004	164.917	172	63.389	95.056	48.833	3724.444	167.972	-24.75	192.722	99.167	45.389	108.528	13.472	204.083	22.5	11.389	17.194	60.306	39.056	60.139	46.5	110.67	10	105.45	39.05	24.237	0.068	0.063	-0.277	-0.049	0.055	0.014	-0.011	-0.006	-0.002	-0.002	-0.01	-0.006	-0.014	0.003	0.003	-0.009	-0.017	-0.008	0.01	0.006	1	0.002	0.527	0.003	0.003	0.003	0.002	0.001	0.001629518	0.002012026	0.000146981	0.001981798	0.001738493	0.002236257	0.000497764	0.001629518	0.407255647	-0.672487412	-1.294557176	14.90714893	-0.876725879	-19.03923029	0.593946777	0.00595522	0.614489931	0.009550107	0.591204391	-0.101346882	1.063606268	0.24469103	-0.24451435	0.170447639	0.070564499	0.748466933	0.131066786	-1.832041421	-1.941229576	-1.820306744	0.000815023	0.000917862	5.81E-05	0.001629518	0.003491075	0.003331316	91989946.61	0.000320777	0.000555421	0.02047235	5.57E-05	8.61E-05	7.73E-06	5.19E-06	0.000665553	0.000199725	3.38E-05	0.37334837	0.389568965	0.019561871	0.355822447	0.065705277	0.266735399	0.310091213	0.080641194	0.217332141	0.366824129	0.055873672	0.313670514	-0.829194471	-1.725117126	-4.06289115	-1.162712703	-1.891889938	14.90714893
-69.275	-51.873	586	-69.28	-51.87	0.81	7	4.43	4.056	1.477	1.4	0.034	0.01	-0.007	-0.007	-0.002	0.033	0.023	-0.012	-0.007	0.001	0.033	0.023	0.004	0.009	-0.005	0.033	-0.026	0.008	-0.003	-0.005	-0.021	-0.035	0.009	-0.013	0.005	-0.017	-0.034	-0.014	-0.004	0.004	85.056	176	66.667	97.444	50.444	3730.611	169.5	-22.333	191.833	106.806	48.389	110.639	16.306	239.222	29.972	11.667	24.833	77.806	39.472	77.083	51.194	122.05	10	126.94	63.86	20.409	0.07	0.109	-0.233	-0.045	0.055	0.014	-0.013	-0.008	0	-0.002	-0.009	-0.014	-0.009	0.002	0.007	-0.004	-0.021	-0.005	0.014	0.008	0.845	0.002	0.487	0.003	0.004	0.003	0.002	0.001	0.001854545	0.002125986	0.000147945	0.002113963	0.001856518	0.002332568	0.00047605	0.001854545	0.473383917	-0.419737022	-0.244965748	13.85161557	-0.690964745	-17.11006216	0.786488677	0.002702954	0.786671572	0.030205906	0.799100953	0.585457043	0.052426362	-0.157509594	-0.31633584	-0.29653092	0.06221218	0.653171936	-0.036600054	-1.517127307	-1.37774014	-1.899872817	0.000739713	0.000969863	6.19E-05	0.001854545	0.003681203	0.002657973	100054456.2	0.000355309	0.000651152	0.021529143	6.09E-05	2.65E-05	5.29E-06	4.50E-06	0.000861737	0.000160118	2.85E-05	0.370058137	0.370814575	0.023257336	0.319486764	0.069042665	0.732465547	0.269405808	0.074913641	0.675062274	0.337677283	0.066829353	0.756723971	-0.032524718	-2.206951415	-4.360291567	-1.424810288	-1.966248296	13.85161557
-74.275	-50.873	670	-74.28	-50.87	0.669	8	4.314	4.126	1.457	1.417	0.033	0.019	-0.009	-0.006	0.007	0.033	0.022	-0.012	-0.009	0.006	0.029	0.027	0.002	-0.001	-0.002	0.031	-0.028	0.008	0.001	-0.001	-0.026	-0.035	-0.003	-0.005	-0.002	-0.024	-0.036	0.001	-0.004	0.003	236	515	65.056	63.278	47.278	2502.083	135	2.583	132.417	89.917	35.083	95.944	31.25	3221.083	326.583	205.694	12.056	893.972	719.694	861.444	723.25	147.26	8	98.43	48.5	47.301	0.045	-0.038	-0.283	-0.034	0.012	0.008	-0.022	-0.005	-0.003	0.007	-0.006	-0.018	0	0.009	0	-0.009	-0.022	0.006	0.003	-0.005	0.903	0.001	0.527	0.003	0.003	0.003	0.002	0.001	0.001374564	0.001816534	0.000224639	0.001801404	0.00145592	0.002195239	0.000739319	0.001374564	0.16806936	-0.946383444	-1.333718896	14.35134532	-0.955745835	-26.09392389	0.371770992	0.009574505	0.368988863	0.000425679	0.32876538	-0.628878708	0.300373358	0.297967949	-0.165833821	-0.16794797	0.074073085	0.727157495	0.020492969	-1.6328461	-1.464106114	-1.908830915	0.000445073	0.000792791	6.81E-05	0.001374564	0.003464117	0.002775903	62440435.36	0.000390841	0.000689753	0.016885807	6.21E-05	0.000142006	8.48E-06	4.06E-06	0.000445824	0.000173683	2.70E-05	0.348099494	0.3786986	0.022037516	0.351582676	0.065433252	-0.053232604	0.3011717	0.079938191	-0.043573445	0.366584494	0.055959609	-0.06224458	-1.388500718	-1.230443777	-3.517950972	-0.549703826	-2.223258147	14.35134532
-73.275	-50.873	671	-73.28	-50.87	0.967	12	4.519	4.327	1.499	1.464	0.032	0.01	-0.009	-0.008	0.002	0.032	0.017	-0.011	-0.009	0.001	0.028	0.018	0.004	0.009	-0.001	0.028	-0.02	0.011	-0.007	-0.001	-0.029	-0.029	0.006	-0.005	0	-0.022	-0.028	-0.01	-0.001	-0.002	773.611	1469	40.056	82.278	48.361	3174.333	129.722	-39	168.722	50.722	36.889	78.889	-2.667	1364.25	142.278	95.278	11.472	389.806	310.889	337.861	326.611	96.2	11	134.67	85.06	35.346	0.063	0.055	-0.288	-0.049	0.049	0.015	-0.017	-0.007	-0.005	0.002	-0.011	-0.013	-0.009	0.004	0.001	-0.016	-0.02	-0.003	0.005	-0.001	1.079	0.002	0.531	0.003	0.004	0.003	0.002	0.001	0.001792642	0.002216398	0.000159214	0.002140199	0.001981106	0.002443492	0.000462386	0.001792642	0.378974543	-0.978676908	-0.802256442	14.29828701	-1.059725165	-24.58343455	0.608211222	0.00069159	0.656635417	0.005928269	0.64640988	0.353020164	0.630738474	-0.380091953	-0.188746955	-0.110075012	0.078409554	0.750411318	0.034944426	-1.586404901	-1.735317071	-2.308093046	0.000685592	0.000770191	5.40E-05	0.001792642	0.003852204	0.003221858	104183174.6	0.000338239	0.001026022	0.017286373	5.34E-05	0.000139549	1.12E-05	4.94E-06	0.000643011	0.000229658	2.82E-05	0.385907631	0.396876177	0.018388667	0.363365746	0.059540424	0.378597999	0.307554167	0.076525892	0.29456547	0.378674791	0.050759941	0.444088092	-0.596484037	-1.82234155	-4.85744898	-0.989815399	-2.605942571	14.29828701
-72.275	-50.873	672	-72.28	-50.87	1	12	4.519	4.327	1.499	1.464	0.032	0.01	-0.009	-0.008	0.002	0.032	0.017	-0.011	-0.009	0.001	0.028	0.018	0.004	0.009	-0.001	0.028	-0.02	0.011	-0.007	-0.001	-0.029	-0.029	0.006	-0.005	0	-0.022	-0.028	-0.01	-0.001	-0.002	614.444	1176	48.75	95.528	47.444	3836.361	153.694	-45.889	199.583	45.222	67.417	95.25	-2.889	411.417	44.472	25.556	17.528	127.278	84.194	90.639	108.472	128.93	10	127.58	76.62	28.407	0.063	0.055	-0.288	-0.049	0.049	0.015	-0.017	-0.007	-0.005	0.002	-0.011	-0.013	-0.009	0.004	0.001	-0.016	-0.02	-0.003	0.005	-0.001	1.079	0.002	0.531	0.003	0.004	0.003	0.002	0.001	0.001792642	0.002216398	0.000159214	0.002140199	0.001981106	0.002443492	0.000462386	0.001792642	0.378974543	-0.739134316	-1.04247383	14.29828701	-1.082821976	-24.58343455	0.608211222	0.00069159	0.656635417	0.005928269	0.64640988	0.35069279	0.255796128	-0.678259596	-0.089935878	-0.232150651	0.078206409	0.672771072	0.466808683	-2.249632771	-1.918367377	-2.447894866	0.000685592	0.000770191	5.40E-05	0.001792642	0.003852204	0.003221858	104183174.6	0.000338239	0.001026022	0.017286373	5.34E-05	0.000139549	1.12E-05	4.94E-06	0.000643011	0.000229658	2.82E-05	0.385907631	0.396876177	0.018388667	0.363365746	0.059540424	0.378597999	0.307554167	0.076525892	0.29456547	0.378674791	0.050759941	0.444088092	-0.596484037	-1.82234155	-4.85744898	-0.989815399	-2.605942571	14.29828701
-71.275	-50.873	673	-71.28	-50.87	1	10	4.516	4.327	1.499	1.464	0.032	0.007	-0.004	-0.007	0	0.031	0.011	-0.007	-0.006	0.001	0.027	0.013	0	0.015	-0.001	0.027	-0.012	0.01	-0.014	0.003	-0.024	-0.026	0.011	-0.002	0.001	-0.021	-0.027	-0.012	-0.001	-0.004	460.972	618	57.194	101.528	47.25	4166.917	169.083	-43.444	212.528	54.167	63.944	107.333	1	179.167	20.194	10.944	17.972	55.389	34.861	41.139	47.806	98.21	9	89.33	62.65	27.29	0.068	0.063	-0.277	-0.049	0.055	0.016	-0.012	-0.005	-0.005	-0.001	-0.011	-0.006	-0.014	0.004	0.002	-0.011	-0.017	-0.009	0.005	0.002	1	0.002	0.521	0.003	0.003	0.003	0.002	0.001	0.001766141	0.002205961	0.000185699	0.002151611	0.001955963	0.002495237	0.000539274	0.001766141	0.385464045	-0.707069638	-0.783963025	15.12677368	-0.820187294	-16.64501275	0.738511015	-0.003948309	0.790190154	-0.006661338	0.780594456	0.26965472	-0.564912964	0.01161963	-0.163682108	-0.325373959	0.071708731	0.725023209	-0.210598115	-2.117893947	-2.118672686	-2.235711953	0.000809574	0.000753883	5.16E-05	0.001766141	0.003456363	0.003334229	86157596.1	0.00025543	0.000631035	0.019603463	5.22E-05	0.000157569	1.04E-05	4.99E-06	0.000544711	0.000241272	2.63E-05	0.380049937	0.389646126	0.020112772	0.358080173	0.064303591	0.341656878	0.313082688	0.08010384	0.274266056	0.366836735	0.055942379	0.392721303	-0.477119141	-1.569448123	-3.806707332	-1.13407494	-1.687660787	15.12677368
